Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.488036870956421,2.488036870956421,67.92503839986708,169
2,2.107470750808716,1.053735375404358,160.85632499047162,339
4,3.6506168842315674,0.9126542210578918,185.99596219829718,679
8,6.850112676620483,0.8562640845775604,197.51499922297705,1353
