Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.860130786895752,2.860130786895752,59.08820700588467,169
2,2.545935869216919,1.2729679346084595,133.5461761275933,340
4,3.8482272624969482,0.9620568156242371,175.66530090049122,676
8,5.948226451873779,0.7435283064842224,227.63087635533276,1354
16,8.352530717849731,0.5220331698656082,323.73421796838545,2704
24,11.425792932510376,0.4760747055212657,355.07382498210836,4057
32,19.519081830978394,0.6099713072180748,277.3696041074809,5414
40,18.724853515625,0.468121337890625,361.2845352490971,6765
48,20.976964473724365,0.43702009320259094,387.13894997402133,8121
