Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.5153141021728516,2.5153141021728516,67.18842782060878,169
2,2.0797007083892822,1.0398503541946411,162.52338552203472,338
4,3.6513702869415283,0.9128425717353821,185.13597550420806,676
8,5.745015382766724,0.7181269228458405,235.68257172323382,1354
16,11.116029024124146,0.6947518140077591,243.61217428661482,2708
