Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.573585271835327,2.573585271835327,66.05570907653126,170
2,2.09580397605896,1.04790198802948,162.22891257194323,340
4,3.701267719268799,0.9253169298171997,183.18048069593348,678
8,6.996675491333008,0.874584436416626,193.5204800733206,1354
