Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.563866138458252,2.563866138458252,65.91607785795946,169
2,2.267876625061035,1.1339383125305176,149.0380897553911,338
4,3.7659175395965576,0.9414793848991394,179.77026657692747,677
8,5.851567029953003,0.7314458787441254,231.3910091210003,1354
16,10.132044792175293,0.6332527995109558,267.0734343860946,2706
24,14.91455602645874,0.6214398344357809,272.4184342324472,4063
