Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.469672918319702,2.469672918319702,68.43011426589355,169
2,2.074306011199951,1.0371530055999756,162.94606397272727,338
4,5.1958112716674805,1.2989528179168701,130.10480262941743,676
8,10.217726230621338,1.2772157788276672,132.51480509843955,1354
