Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.495954751968384,2.495954751968384,68.11020907567854,170
2,2.074578285217285,1.0372891426086426,162.92467843150055,338
4,4.816710948944092,1.204177737236023,140.34473049461087,676
8,8.532206773757935,1.0665258467197418,158.92723136651807,1356
