Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,1.7325224876403809,1.7325224876403809,142.56669207012897,247
2,2.499427318572998,1.249713659286499,178.4408759101807,446
4,3.196117877960205,0.7990294694900513,256.2483710778196,819
8,5.894208669662476,0.7367760837078094,342.8789364723543,2021
