Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.3873238563537598,2.3873238563537598,90.05900034374756,215
2,2.567502498626709,1.2837512493133545,181.49933651447327,466
4,3.683854341506958,0.9209635853767395,245.66660787945017,905
8,5.1450629234313965,0.6431328654289246,347.3232546606439,1787
16,8.935763597488403,0.5584852248430252,407.3518687337592,3640
24,18.44500231742859,0.7685417632261912,318.02652550806386,5866
32,17.712480068206787,0.5535150021314621,399.8310780155465,7082
40,21.961565256118774,0.5490391314029693,408.0765599120068,8962
48,24.30441379547119,0.5063419540723165,414.20460023091994,10067
