Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.423081874847412,2.423081874847412,98.63471906621004,239
2,2.1150569915771484,1.0575284957885742,182.97379292433305,387
4,3.200915813446045,0.8002289533615112,255.239452586675,817
8,4.855522394180298,0.6069402992725372,355.26558420728117,1725
16,8.45916223526001,0.5286976397037506,386.6813177273765,3271
24,12.500851154327393,0.5208687980969747,423.33117438712003,5292
32,17.697264194488525,0.5530395060777664,387.91306523739263,6865
40,20.030744552612305,0.5007686138153076,437.12803470693194,8756
48,23.294399976730347,0.4852999995152156,444.870870696476,10363
