Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.276834011077881,2.276834011077881,90.47651212065173,206
2,2.357515335083008,1.178757667541504,188.33387566675862,444
4,3.0595955848693848,0.7648988962173462,255.5893347039798,782
8,4.555811882019043,0.5694764852523804,353.83374944919683,1612
