Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,1.9678504467010498,1.9678504467010498,112.81345102833701,222
2,1.9849376678466797,0.9924688339233398,189.4266032080978,376
4,3.2403624057769775,0.8100906014442444,277.1294958857161,898
8,4.622642517089844,0.5778303146362305,386.791752420783,1788
16,9.853626251220703,0.615851640701294,344.7461790606445,3397
