Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,2.0211753845214844,2.0211753845214844,118.24802628723064,239
2,2.0054421424865723,1.0027210712432861,188.98575629316,379
4,2.913706064224243,0.7284265160560608,279.0260863929857,813
8,4.50717306137085,0.5633966326713562,370.74236494743514,1671
16,10.315278053283691,0.6447048783302307,372.5541842060813,3843
24,13.05609941482544,0.5440041422843933,396.2898746102399,5174
