Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,4.385629177093506,4.385629177093506,46.97159556397394,206
2,3.9189772605895996,1.9594886302947998,101.55710879019543,398
4,5.060135841369629,1.2650339603424072,160.66762345651674,813
8,9.73331618309021,1.2166645228862762,169.52084664284942,1650
