Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,3.017599582672119,3.017599582672119,67.27201354536282,203
2,3.899250030517578,1.949625015258789,100.27569325891612,391
4,7.755449056625366,1.9388622641563416,107.27941011864873,832
8,15.086342334747314,1.8857927918434143,107.18303775168069,1617
