Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,4.222045183181763,4.222045183181763,45.949295088737124,194
2,4.200358152389526,2.100179076194763,95.70612443400992,402
4,7.477372646331787,1.8693431615829468,108.46055671678425,811
8,12.214637279510498,1.5268296599388123,133.61018936989691,1632
