Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,11.003588914871216,11.003588914871216,19.539079627868517,215
2,9.891634941101074,4.945817470550537,44.68422082212421,442
4,11.074787616729736,2.768696904182434,79.36946787784623,879
8,21.865174531936646,2.7331468164920807,78.75537409888119,1722
16,36.32513976097107,2.270321235060692,99.2700929364188,3606
