Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,11.30547285079956,11.30547285079956,19.72496002095381,223
2,10.385429620742798,5.192714810371399,44.48540088098506,462
4,10.840510845184326,2.7101277112960815,80.34676708864913,871
8,21.423017740249634,2.6778772175312042,81.73451664142608,1751
