Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,11.358667612075806,11.358667612075806,19.720622845047213,224
2,9.917776346206665,4.9588881731033325,44.465612512896904,441
4,11.143284320831299,2.7858210802078247,79.59951253705685,887
8,16.69051742553711,2.0863146781921387,105.80858309988369,1766
16,30.229299783706665,1.8893312364816666,114.45848976842363,3460
24,47.94771218299866,1.9978213409582775,112.64353926599007,5401
