Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,22.715766668319702,22.715766668319702,9.244680272793708,210
2,29.506529331207275,14.753264665603638,15.25086176516403,450
4,51.76025891304016,12.94006472826004,16.402545463042653,849
8,86.27223420143127,10.78402927517891,20.064392860840996,1731
16,175.2937309741974,10.955858185887337,20.05205765468815,3515
24,252.67860674858093,10.528275281190872,20.919855733016806,5286
