Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,6.851704359054565,6.851704359054565,31.525002930775145,216
2,5.958854675292969,2.9794273376464844,69.64425592063904,415
4,11.660943269729614,2.9152358174324036,75.12256768060857,876
8,18.60829448699951,2.326036810874939,95.0651335207476,1769
