Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,7.0309906005859375,7.0309906005859375,31.858953129781263,224
2,6.590503931045532,3.295251965522766,72.52859644742963,478
4,7.3022074699401855,1.8255518674850464,119.0051095613582,869
8,14.464079141616821,1.8080098927021027,122.51039161570313,1772
16,23.05065679550171,1.4406660497188568,153.05420714469543,3528
24,32.191015005111694,1.341292291879654,164.8596665609111,5307
