Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,6.91792368888855,6.91792368888855,31.656897336371898,219
2,6.10536003112793,3.052680015563965,70.26612645491191,429
4,7.143181085586548,1.785795271396637,121.79447637908534,870
8,13.306466102600098,1.6633082628250122,130.83864540562027,1741
16,26.093214988708496,1.630825936794281,133.2530315449678,3477
