Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,6.991101264953613,6.991101264953613,31.61161476917419,221
2,6.324359893798828,3.162179946899414,70.99532720145389,449
4,6.977398633956909,1.7443496584892273,123.54174459875406,862
8,10.481977939605713,1.3102472424507141,164.94978428327408,1729
16,21.892057418823242,1.3682535886764526,164.07777173613314,3592
