Количество параллельных запросов,Общее время (с),Среднее время на запрос (с),Токены в секунду,Сумма токенов
1,10.211796045303345,10.211796045303345,21.64163865196302,221
2,9.126284837722778,4.563142418861389,46.13049093754226,421
4,11.034579515457153,2.7586448788642883,77.57431978272682,856
8,20.69729208946228,2.587161511182785,82.13634869005544,1700
16,39.09655451774597,2.4435346573591232,86.47820867348707,3381
24,52.95269250869751,2.2063621878623962,95.42479826063692,5053
